year,mon,day,event,begin,max,end,class,region,flare_class,flare_class_idx,matched_image,image_name
2022,4,9,6270,7:20,7:33,7:40,C1.0,2978,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/09/20220409_073010_512_0171.jpg,20220409_073010_512_0171.jpg
2022,4,9,6280,11:16,11:24,11:33,C4.7,2978,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/09/20220409_112634_512_0171.jpg,20220409_112634_512_0171.jpg
2022,4,9,6310,18:52,19:00,19:05,C1.1,2978,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/09/20220409_190010_512_0171.jpg,20220409_190010_512_0171.jpg
2022,4,10,6320,1:11,1:18,1:24,B5.0,2978,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/10/20220410_011646_512_0171.jpg,20220410_011646_512_0171.jpg
2022,4,10,6330,2:30,2:41,2:50,C4.9,2978,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/10/20220410_024510_512_0171.jpg,20220410_024510_512_0171.jpg
2022,4,10,6360,17:24,17:30,17:36,B5.1,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/10/20220410_172622_512_0171.jpg,20220410_172622_512_0171.jpg
2022,4,10,6370,21:59,22:13,22:27,B5.8,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/10/20220410_221510_512_0171.jpg,20220410_221510_512_0171.jpg
2022,4,11,6380,4:59,5:21,5:58,C1.6,2987,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/11/20220411_051546_512_0171.jpg,20220411_051546_512_0171.jpg
2022,4,11,6400,22:22,22:30,22:47,B4.9,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/11/20220411_223010_512_0171.jpg,20220411_223010_512_0171.jpg
2022,4,12,6410,3:26,3:33,3:37,B8.7,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_033634_512_0171.jpg,20220412_033634_512_0171.jpg
2022,4,12,6420,3:40,3:47,3:51,B5.3,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_034610_512_0171.jpg,20220412_034610_512_0171.jpg
2022,4,12,6430,4:06,4:09,4:16,B4.7,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_040658_512_0171.jpg,20220412_040658_512_0171.jpg
2022,4,12,6440,4:17,4:23,4:29,B6.0,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_042634_512_0171.jpg,20220412_042634_512_0171.jpg
2022,4,12,6450,4:45,4:56,5:06,C1.1,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_045610_512_0171.jpg,20220412_045610_512_0171.jpg
2022,4,12,6460,5:57,6:04,6:08,B6.9,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_060546_512_0171.jpg,20220412_060546_512_0171.jpg
2022,4,12,6470,6:38,6:49,6:57,C3.8,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_064558_512_0171.jpg,20220412_064558_512_0171.jpg
2022,4,12,6480,7:57,8:08,8:18,C1.0,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_080622_512_0171.jpg,20220412_080622_512_0171.jpg
2022,4,12,6490,8:49,8:55,9:03,B6.7,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_085634_512_0171.jpg,20220412_085634_512_0171.jpg
2022,4,12,6500,9:50,10:01,10:16,C1.2,2983,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_100010_512_0171.jpg,20220412_100010_512_0171.jpg
2022,4,12,6600,10:04,10:08,10:12,C1.2,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_100634_512_0171.jpg,20220412_100634_512_0171.jpg
2022,4,12,6510,11:04,11:14,11:27,B7.4,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_111510_512_0171.jpg,20220412_111510_512_0171.jpg
2022,4,12,6520,11:55,12:08,12:22,B9.2,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_120622_512_0171.jpg,20220412_120622_512_0171.jpg
2022,4,12,6540,14:23,14:39,14:51,B8.8,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_143634_512_0171.jpg,20220412_143634_512_0171.jpg
2022,4,12,6590,14:51,15:05,15:12,C1.1,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_150622_512_0171.jpg,20220412_150622_512_0171.jpg
2022,4,12,6550,15:57,16:02,16:06,B4.7,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_160010_512_0171.jpg,20220412_160010_512_0171.jpg
2022,4,12,6560,17:21,17:40,17:53,C1.2,2983,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_173710_512_0171.jpg,20220412_173710_512_0171.jpg
2022,4,12,6580,17:53,17:58,18:02,C1.3,2983,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_175634_512_0171.jpg,20220412_175634_512_0171.jpg
2022,4,12,6570,20:25,20:32,20:36,B2.8,2989,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_202710_512_0171.jpg,20220412_202710_512_0171.jpg
2022,4,12,6610,21:21,21:32,21:46,B4.3,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_213658_512_0171.jpg,20220412_213658_512_0171.jpg
2022,4,12,6620,22:42,22:51,23:02,B3.9,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_224646_512_0171.jpg,20220412_224646_512_0171.jpg
2022,4,12,6620,23:02,23:19,23:27,B4.1,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/12/20220412_231634_512_0171.jpg,20220412_231634_512_0171.jpg
2022,4,13,6630,0:15,0:35,0:58,B9.8,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/13/20220413_003646_512_0171.jpg,20220413_003646_512_0171.jpg
2022,4,13,6650,13:00,13:09,13:44,B2.8,,B,1,/content/drive/MyDrive/Data Skripsi/2022/04/13/20220413_130658_512_0171.jpg,20220413_130658_512_0171.jpg
2022,4,14,6730,10:23,13:22,15:19,C1.3,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/14/20220414_132622_512_0171.jpg,20220414_132622_512_0171.jpg
2022,4,15,6780,10:31,11:01,11:07,M1.2,,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/15/20220415_110010_512_0171.jpg,20220415_110010_512_0171.jpg
2022,4,15,6790,13:47,13:59,14:11,M1.9,,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/15/20220415_135658_512_0171.jpg,20220415_135658_512_0171.jpg
2022,4,15,6820,18:33,18:43,19:02,C4.4,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/15/20220415_184646_512_0171.jpg,20220415_184646_512_0171.jpg
2022,4,15,6860,22:34,22:46,23:05,C4.4,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/15/20220415_224646_512_0171.jpg,20220415_224646_512_0171.jpg
2022,4,16,6890,2:39,2:50,3:01,C5.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_024710_512_0171.jpg,20220416_024710_512_0171.jpg
2022,4,16,6930,6:02,6:11,6:23,C3.7,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_061510_512_0171.jpg,20220416_061510_512_0171.jpg
2022,4,16,6950,7:17,7:24,7:31,C2.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_072558_512_0171.jpg,20220416_072558_512_0171.jpg
2022,4,16,6960,7:37,7:48,7:56,C4.2,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_074558_512_0171.jpg,20220416_074558_512_0171.jpg
2022,4,16,6970,8:47,9:00,9:07,C6.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_085634_512_0171.jpg,20220416_085634_512_0171.jpg
2022,4,16,6980,10:39,10:43,10:47,C2.2,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_104510_512_0171.jpg,20220416_104510_512_0171.jpg
2022,4,16,6990,11:22,11:33,11:58,C3.3,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_113710_512_0171.jpg,20220416_113710_512_0171.jpg
2022,4,16,7000,13:50,13:57,14:09,C2.6,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_135658_512_0171.jpg,20220416_135658_512_0171.jpg
2022,4,16,7010,14:18,14:25,14:33,C2.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_142710_512_0171.jpg,20220416_142710_512_0171.jpg
2022,4,16,7030,14:49,14:56,15:09,M1.0,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/16/20220416_145646_512_0171.jpg,20220416_145646_512_0171.jpg
2022,4,17,7060,0:33,0:37,0:42,C2.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_003758_512_0171.jpg,20220417_003758_512_0171.jpg
2022,4,17,7070,1:26,1:36,1:41,C3.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_013558_512_0171.jpg,20220417_013558_512_0171.jpg
2022,4,17,7080,1:41,1:57,2:00,C4.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_015622_512_0171.jpg,20220417_015622_512_0171.jpg
2022,4,17,7090,1:41,1:57,2:00,C5.0,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_015622_512_0171.jpg,20220417_015622_512_0171.jpg
2022,4,17,7100,2:00,2:11,2:23,M1.8,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_021510_512_0171.jpg,20220417_021510_512_0171.jpg
2022,4,17,7110,2:00,2:11,2:23,M1.9,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_021510_512_0171.jpg,20220417_021510_512_0171.jpg
2022,4,17,7140,3:17,3:34,3:51,X1.1,2994,X,4,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_033634_512_0171.jpg,20220417_033634_512_0171.jpg
2022,4,17,7200,9:33,9:40,9:50,C3.9,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_093546_512_0171.jpg,20220417_093546_512_0171.jpg
2022,4,17,7250,16:02,16:08,16:13,C7.7,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_160710_512_0171.jpg,20220417_160710_512_0171.jpg
2022,4,17,7270,17:40,17:44,17:49,C1.6,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_174622_512_0171.jpg,20220417_174622_512_0171.jpg
2022,4,17,7280,17:50,18:04,18:10,C6.2,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_180722_512_0171.jpg,20220417_180722_512_0171.jpg
2022,4,17,7300,19:52,20:02,20:06,M1.5,2992,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_200010_512_0171.jpg,20220417_200010_512_0171.jpg
2022,4,17,7310,20:52,21:01,21:08,C2.7,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_210046_512_0171.jpg,20220417_210046_512_0171.jpg
2022,4,17,7320,21:13,21:19,21:25,C3.2,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_211546_512_0171.jpg,20220417_211546_512_0171.jpg
2022,4,17,7330,22:28,22:34,22:40,M4.4,2992,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/17/20220417_223634_512_0171.jpg,20220417_223634_512_0171.jpg
2022,4,18,7340,0:29,0:36,0:48,C5.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_003558_512_0171.jpg,20220418_003558_512_0171.jpg
2022,4,18,7350,0:50,0:56,1:00,C5.2,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_005658_512_0171.jpg,20220418_005658_512_0171.jpg
2022,4,18,7360,1:27,1:38,1:45,C2.8,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_013646_512_0171.jpg,20220418_013646_512_0171.jpg
2022,4,18,7370,2:29,2:37,2:52,C2.7,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_023510_512_0171.jpg,20220418_023510_512_0171.jpg
2022,4,18,7380,3:01,3:19,3:33,C8.5,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_031646_512_0171.jpg,20220418_031646_512_0171.jpg
2022,4,18,7390,3:58,4:03,4:07,C7.3,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_040522_512_0171.jpg,20220418_040522_512_0171.jpg
2022,4,18,7400,4:42,4:49,4:58,C2.9,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_044546_512_0171.jpg,20220418_044546_512_0171.jpg
2022,4,18,7420,7:37,7:48,7:54,M1.3,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_074658_512_0171.jpg,20220418_074658_512_0171.jpg
2022,4,18,7430,9:10,9:14,9:18,C2.5,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_091510_512_0171.jpg,20220418_091510_512_0171.jpg
2022,4,18,7460,10:04,10:27,10:49,M1.1,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_102646_512_0171.jpg,20220418_102646_512_0171.jpg
2022,4,18,7480,13:09,13:25,13:38,C2.0,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_132734_512_0171.jpg,20220418_132734_512_0171.jpg
2022,4,18,7490,14:10,14:24,14:45,C3.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_142722_512_0171.jpg,20220418_142722_512_0171.jpg
2022,4,18,7500,17:12,17:24,17:31,M1.9,2987,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_172634_512_0171.jpg,20220418_172634_512_0171.jpg
2022,4,18,7520,19:47,19:55,20:02,C3.0,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_195634_512_0171.jpg,20220418_195634_512_0171.jpg
2022,4,18,7530,20:05,20:15,20:30,C7.3,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_201510_512_0171.jpg,20220418_201510_512_0171.jpg
2022,4,18,7560,22:24,22:32,22:40,C3.1,2987,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/18/20220418_223646_512_0171.jpg,20220418_223646_512_0171.jpg
2022,4,19,7570,0:32,0:40,0:45,C1.5,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_003658_512_0171.jpg,20220419_003658_512_0171.jpg
2022,4,19,7580,4:00,4:17,4:25,C3.5,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_041634_512_0171.jpg,20220419_041634_512_0171.jpg
2022,4,19,7590,4:43,4:50,4:59,M1.0,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_044634_512_0171.jpg,20220419_044634_512_0171.jpg
2022,4,19,7640,7:55,8:04,8:15,C2.6,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_080622_512_0171.jpg,20220419_080622_512_0171.jpg
2022,4,19,7660,9:49,9:53,9:57,C6.3,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_095634_512_0171.jpg,20220419_095634_512_0171.jpg
2022,4,19,7670,10:50,11:03,11:10,C3.1,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_110010_512_0171.jpg,20220419_110010_512_0171.jpg
2022,4,19,7700,13:55,14:06,14:15,C3.3,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_140610_512_0171.jpg,20220419_140610_512_0171.jpg
2022,4,19,7710,14:42,14:46,14:55,C2.2,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_144634_512_0171.jpg,20220419_144634_512_0171.jpg
2022,4,19,7750,18:12,18:17,18:21,C3.9,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_181634_512_0171.jpg,20220419_181634_512_0171.jpg
2022,4,19,7760,18:21,18:40,18:42,C4.4,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_183634_512_0171.jpg,20220419_183634_512_0171.jpg
2022,4,19,7720,18:42,18:48,18:52,C4.4,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_184734_512_0171.jpg,20220419_184734_512_0171.jpg
2022,4,19,7730,20:39,20:49,20:58,M3.7,2992,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_204710_512_0171.jpg,20220419_204710_512_0171.jpg
2022,4,19,7740,21:09,21:13,21:18,M1.6,2994,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/19/20220419_211510_512_0171.jpg,20220419_211510_512_0171.jpg
2022,4,20,7770,0:03,0:12,0:23,C3.0,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_001510_512_0171.jpg,20220420_001510_512_0171.jpg
2022,4,20,7780,0:46,0:51,1:03,C3.9,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_004646_512_0171.jpg,20220420_004646_512_0171.jpg
2022,4,20,7800,1:07,1:14,1:20,M1.2,2994,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_011510_512_0171.jpg,20220420_011510_512_0171.jpg
2022,4,20,7790,1:20,1:36,1:44,M7.2,2992,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_013558_512_0171.jpg,20220420_013558_512_0171.jpg
2022,4,20,7810,2:38,2:44,2:56,C3.8,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_024510_512_0171.jpg,20220420_024510_512_0171.jpg
2022,4,20,7820,3:41,3:57,4:04,X2.2,2992,X,4,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_035634_512_0171.jpg,20220420_035634_512_0171.jpg
2022,4,20,7830,5:06,5:10,5:14,C2.6,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_050646_512_0171.jpg,20220420_050646_512_0171.jpg
2022,4,20,7840,5:35,5:40,5:44,C4.0,2992,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_053610_512_0171.jpg,20220420_053610_512_0171.jpg
2022,4,20,7890,9:35,9:55,10:03,C4.2,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_095646_512_0171.jpg,20220420_095646_512_0171.jpg
2022,4,20,7880,10:03,10:08,10:18,C5.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_100710_512_0171.jpg,20220420_100710_512_0171.jpg
2022,4,20,7910,11:45,11:52,11:58,C3.0,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_115558_512_0171.jpg,20220420_115558_512_0171.jpg
2022,4,20,7920,12:24,12:53,13:02,M1.9,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_125646_512_0171.jpg,20220420_125646_512_0171.jpg
2022,4,20,7930,13:50,13:54,13:59,C3.1,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_135558_512_0171.jpg,20220420_135558_512_0171.jpg
2022,4,20,8010,17:39,17:56,18:13,C7.7,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_175452_512_0171.jpg,20220420_175452_512_0171.jpg
2022,4,20,8020,18:33,18:40,18:49,C8.9,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_184432_512_0171.jpg,20220420_184432_512_0171.jpg
2022,4,20,8070,22:27,22:33,22:40,C2.3,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_223622_512_0171.jpg,20220420_223622_512_0171.jpg
2022,4,20,8080,23:23,23:34,23:48,C5.6,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/20/20220420_233622_512_0171.jpg,20220420_233622_512_0171.jpg
2022,4,21,8120,1:47,1:59,2:05,M9.6,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/21/20220421_015646_512_0171.jpg,20220421_015646_512_0171.jpg
2022,4,21,8250,12:47,12:55,13:01,C5.4,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/21/20220421_125634_512_0171.jpg,20220421_125634_512_0171.jpg
2022,4,21,8320,17:18,17:27,17:34,C3.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/21/20220421_172658_512_0171.jpg,20220421_172658_512_0171.jpg
2022,4,21,8360,20:58,21:04,21:08,C7.0,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/21/20220421_210658_512_0171.jpg,20220421_210658_512_0171.jpg
2022,4,21,8370,22:39,22:45,22:51,C1.6,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/21/20220421_224534_512_0171.jpg,20220421_224534_512_0171.jpg
2022,4,22,8410,3:16,4:01,4:24,C7.6,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_035622_512_0171.jpg,20220422_035622_512_0171.jpg
2022,4,22,8420,4:52,5:14,5:28,M1.1,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_051510_512_0171.jpg,20220422_051510_512_0171.jpg
2022,4,22,8430,8:18,8:23,8:27,C1.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_082658_512_0171.jpg,20220422_082658_512_0171.jpg
2022,4,22,8440,11:32,11:40,11:47,C1.1,2996,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_113658_512_0171.jpg,20220422_113658_512_0171.jpg
2022,4,22,8450,12:12,12:29,12:40,C3.5,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_122546_512_0171.jpg,20220422_122546_512_0171.jpg
2022,4,22,8470,13:16,13:25,13:30,M3.4,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_132710_512_0171.jpg,20220422_132710_512_0171.jpg
2022,4,22,8480,13:39,13:45,13:50,C3.6,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_134510_512_0171.jpg,20220422_134510_512_0171.jpg
2022,4,22,8500,15:02,15:08,15:17,C2.0,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_150658_512_0171.jpg,20220422_150658_512_0171.jpg
2022,4,22,8520,21:58,22:07,22:13,C2.4,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/22/20220422_220658_512_0171.jpg,20220422_220658_512_0171.jpg
2022,4,23,8530,2:32,2:40,2:47,C1.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_023622_512_0171.jpg,20220423_023622_512_0171.jpg
2022,4,23,8540,5:52,6:04,6:13,C1.9,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_060622_512_0171.jpg,20220423_060622_512_0171.jpg
2022,4,23,8550,6:58,7:07,7:15,C1.5,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_070634_512_0171.jpg,20220423_070634_512_0171.jpg
2022,4,23,8580,16:05,16:13,16:19,C1.3,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_161510_512_0171.jpg,20220423_161510_512_0171.jpg
2022,4,23,8600,19:18,19:42,19:53,C2.5,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_194510_512_0171.jpg,20220423_194510_512_0171.jpg
2022,4,23,8620,20:45,20:53,21:01,C1.2,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_205722_512_0171.jpg,20220423_205722_512_0171.jpg
2022,4,23,8630,21:43,21:49,21:56,C1.4,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_214558_512_0171.jpg,20220423_214558_512_0171.jpg
2022,4,23,8640,23:43,23:54,0:05,C1.5,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/23/20220423_235646_512_0171.jpg,20220423_235646_512_0171.jpg
2022,4,24,8650,3:54,4:12,4:25,C3.7,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/24/20220424_041634_512_0171.jpg,20220424_041634_512_0171.jpg
2022,4,24,8660,9:12,9:30,9:40,C1.6,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/24/20220424_093010_512_0171.jpg,20220424_093010_512_0171.jpg
2022,4,24,8750,20:55,21:06,21:12,C2.7,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/24/20220424_210646_512_0171.jpg,20220424_210646_512_0171.jpg
2022,4,25,8790,1:18,2:01,2:39,M1.2,2995,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_015610_512_0171.jpg,20220425_015610_512_0171.jpg
2022,4,25,8800,3:52,4:02,4:07,M1.1,2993,M,3,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_040558_512_0171.jpg,20220425_040558_512_0171.jpg
2022,4,25,8810,5:51,6:04,6:13,C4.6,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_060646_512_0171.jpg,20220425_060646_512_0171.jpg
2022,4,25,8830,8:50,8:53,9:03,C1.6,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_085658_512_0171.jpg,20220425_085658_512_0171.jpg
2022,4,25,8840,12:05,12:12,12:19,C1.2,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_121510_512_0171.jpg,20220425_121510_512_0171.jpg
2022,4,25,8850,12:48,12:55,13:00,C1.3,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_125558_512_0171.jpg,20220425_125558_512_0171.jpg
2022,4,25,8860,14:30,14:37,14:41,C1.2,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_143634_512_0171.jpg,20220425_143634_512_0171.jpg
2022,4,25,8870,16:00,16:18,16:46,C3.0,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_161610_512_0171.jpg,20220425_161610_512_0171.jpg
2022,4,25,8880,17:24,17:35,17:45,C6.8,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_173710_512_0171.jpg,20220425_173710_512_0171.jpg
2022,4,25,8910,20:38,21:10,22:08,C4.8,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/25/20220425_210546_512_0171.jpg,20220425_210546_512_0171.jpg
2022,4,26,8990,8:19,8:28,9:50,C2.2,2995,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_082646_512_0171.jpg,20220426_082646_512_0171.jpg
2022,4,26,9010,9:50,9:58,10:05,C2.1,2993,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_095646_512_0171.jpg,20220426_095646_512_0171.jpg
2022,4,26,9030,11:12,11:18,11:24,C2.8,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_111610_512_0171.jpg,20220426_111610_512_0171.jpg
2022,4,26,9120,12:30,12:44,12:49,C2.9,3001,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_124546_512_0171.jpg,20220426_124546_512_0171.jpg
2022,4,26,9050,12:49,13:03,13:21,C3.2,2994,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_130010_512_0171.jpg,20220426_130010_512_0171.jpg
2022,4,26,9080,16:16,16:24,16:31,C3.9,2991,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_162634_512_0171.jpg,20220426_162634_512_0171.jpg
2022,4,26,9100,19:02,19:10,19:15,C1.1,,C,2,/content/drive/MyDrive/Data Skripsi/2022/04/26/20220426_190634_512_0171.jpg,20220426_190634_512_0171.jpg
