year,mon,day,event,begin,max,end,class,region,new_class,matched_image,image_name,full_path,flare_label,flare_class_idx
2022,12,27,4530,12:45,12:56,13:01,C3.3,,C,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_125746_512_0171.jpg,20221227_125746_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_125746_512_0171.jpg,C,2
2022,12,27,4560,16:15,16:26,16:34,M1.2,3169.0,M,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_162658_512_0171.jpg,20221227_162658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_162658_512_0171.jpg,M,3
2022,12,27,4570,17:12,17:30,17:56,C4.7,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_172622_512_0171.jpg,20221227_172622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_172622_512_0171.jpg,C,2
2022,12,27,4590,19:34,19:59,20:07,C3.0,,C,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_195610_512_0171.jpg,20221227_195610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_195610_512_0171.jpg,C,2
2022,12,27,4600,20:34,20:37,20:42,C3.9,,C,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_203610_512_0171.jpg,20221227_203610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_203610_512_0171.jpg,C,2
2022,12,27,4610,21:44,21:48,21:52,C2.7,3176.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_214622_512_0171.jpg,20221227_214622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/27/20221227_214622_512_0171.jpg,C,2
2022,12,28,4620,02:11,02:37,02:41,C5.0,,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_023646_512_0171.jpg,20221228_023646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_023646_512_0171.jpg,C,2
2022,12,28,4760,08:44,08:51,08:57,C1.7,,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_084634_512_0171.jpg,20221228_084634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_084634_512_0171.jpg,C,2
2022,12,28,4790,14:09,14:16,14:21,C1.8,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_141646_512_0171.jpg,20221228_141646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_141646_512_0171.jpg,C,2
2022,12,28,4800,14:40,14:43,14:48,C1.6,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_144510_512_0171.jpg,20221228_144510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_144510_512_0171.jpg,C,2
2022,12,28,4810,16:49,16:57,17:04,C2.2,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_165958_512_0171.jpg,20221228_165958_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_165958_512_0171.jpg,C,2
2022,12,28,4820,20:05,20:11,20:15,C2.1,3177.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_201246_512_0171.jpg,20221228_201246_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/28/20221228_201246_512_0171.jpg,C,2
2022,12,29,4880,06:32,07:27,08:08,M1.2,,M,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_072010_512_0171.jpg,20221229_072010_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_072010_512_0171.jpg,M,3
2022,12,29,4890,10:27,10:37,10:48,C2.6,,C,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_103258_512_0171.jpg,20221229_103258_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_103258_512_0171.jpg,C,2
2022,12,29,4900,11:03,11:14,11:31,C3.9,,C,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_111734_512_0171.jpg,20221229_111734_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_111734_512_0171.jpg,C,2
2022,12,29,4920,14:03,14:11,14:21,C2.8,3172.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_141534_512_0171.jpg,20221229_141534_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_141534_512_0171.jpg,C,2
2022,12,29,4960,18:11,18:20,18:26,M2.1,,M,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_181258_512_0171.jpg,20221229_181258_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_181258_512_0171.jpg,M,3
2022,12,29,4960,18:26,18:33,18:43,M2.4,,M,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_182746_512_0171.jpg,20221229_182746_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_182746_512_0171.jpg,M,3
2022,12,29,4970,21:07,21:21,21:31,C2.8,3172.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_212546_512_0171.jpg,20221229_212546_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/29/20221229_212546_512_0171.jpg,C,2
2022,12,30,4990,00:13,00:23,00:34,C2.1,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_002346_512_0171.jpg,20221230_002346_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_002346_512_0171.jpg,C,2
2022,12,30,5290,00:34,00:39,00:43,C2.2,3178.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_003834_512_0171.jpg,20221230_003834_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_003834_512_0171.jpg,C,2
2022,12,30,5030,04:01,04:11,04:24,C1.9,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_040610_512_0171.jpg,20221230_040610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_040610_512_0171.jpg,C,2
2022,12,30,5120,04:52,05:01,05:08,C2.3,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_050534_512_0171.jpg,20221230_050534_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_050534_512_0171.jpg,C,2
2022,12,30,5190,07:25,07:36,07:42,C3.9,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_073358_512_0171.jpg,20221230_073358_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_073358_512_0171.jpg,C,2
2022,12,30,5130,07:42,07:52,07:58,C5.5,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_074846_512_0171.jpg,20221230_074846_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_074846_512_0171.jpg,C,2
2022,12,30,5160,09:01,09:08,09:13,C5.3,3169.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_090258_512_0171.jpg,20221230_090258_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_090258_512_0171.jpg,C,2
2022,12,30,5220,11:03,11:14,11:23,C9.6,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_111622_512_0171.jpg,20221230_111622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_111622_512_0171.jpg,C,2
2022,12,30,5240,13:44,13:53,13:59,C3.1,3176.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_134446_512_0171.jpg,20221230_134446_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_134446_512_0171.jpg,C,2
2022,12,30,5250,14:00,14:07,14:15,C4.5,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_141422_512_0171.jpg,20221230_141422_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_141422_512_0171.jpg,C,2
2022,12,30,5260,15:24,15:28,15:32,M1.4,3176.0,M,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_152834_512_0171.jpg,20221230_152834_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_152834_512_0171.jpg,M,3
2022,12,30,5310,16:38,16:52,17:12,C3.1,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_165734_512_0171.jpg,20221230_165734_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_165734_512_0171.jpg,C,2
2022,12,30,5330,19:06,19:10,19:14,C4.0,3176.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_191058_512_0171.jpg,20221230_191058_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_191058_512_0171.jpg,C,2
2022,12,30,5340,19:26,19:38,19:47,M3.7,3176.0,M,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_194046_512_0171.jpg,20221230_194046_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_194046_512_0171.jpg,M,3
2022,12,30,5370,21:30,21:35,21:43,C2.6,,C,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_213922_512_0171.jpg,20221230_213922_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/30/20221230_213922_512_0171.jpg,C,2
2022,12,31,5430,01:28,01:33,01:37,C1.7,3176.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_013646_512_0171.jpg,20221231_013646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_013646_512_0171.jpg,C,2
2022,12,31,5440,02:27,02:48,03:06,C7.9,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_025058_512_0171.jpg,20221231_025058_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_025058_512_0171.jpg,C,2
2022,12,31,5530,11:24,11:34,11:42,C4.9,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_112958_512_0171.jpg,20221231_112958_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_112958_512_0171.jpg,C,2
2022,12,31,5600,16:16,16:28,16:53,C2.2,3176.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_162646_512_0171.jpg,20221231_162646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_162646_512_0171.jpg,C,2
2022,12,31,5610,17:17,17:25,17:35,C2.0,3171.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_172558_512_0171.jpg,20221231_172558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_172558_512_0171.jpg,C,2
2022,12,31,5680,20:52,20:55,20:59,C3.5,3177.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_205346_512_0171.jpg,20221231_205346_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_205346_512_0171.jpg,C,2
2022,12,31,5700,21:17,21:32,21:38,C2.4,3179.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_212322_512_0171.jpg,20221231_212322_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_212322_512_0171.jpg,C,2
2022,12,31,5690,21:37,21:48,22:02,C9.1,3180.0,C,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_215258_512_0171.jpg,20221231_215258_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2022/12/31/20221231_215258_512_0171.jpg,C,2
2023,1,1,5740,00:31,00:35,00:41,C1.6,3176.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_003610_512_0171.jpg,20230101_003610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_003610_512_0171.jpg,C,2
2023,1,1,5780,02:04,02:28,02:41,C3.7,3176.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_023458_512_0171.jpg,20230101_023458_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_023458_512_0171.jpg,C,2
2023,1,1,5810,06:56,07:02,07:06,C1.7,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_070158_512_0171.jpg,20230101_070158_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_070158_512_0171.jpg,C,2
2023,1,1,5830,07:35,07:44,07:50,C1.9,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_074622_512_0171.jpg,20230101_074622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_074622_512_0171.jpg,C,2
2023,1,1,5890,14:16,14:30,14:35,C1.7,3177.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_142658_512_0171.jpg,20230101_142658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_142658_512_0171.jpg,C,2
2023,1,1,5940,17:43,17:52,18:09,C1.8,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_175434_512_0171.jpg,20230101_175434_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_175434_512_0171.jpg,C,2
2023,1,1,5950,19:31,19:35,19:43,C1.1,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_193822_512_0171.jpg,20230101_193822_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_193822_512_0171.jpg,C,2
2023,1,1,5970,22:09,22:16,22:26,C1.1,,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_222134_512_0171.jpg,20230101_222134_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_222134_512_0171.jpg,C,2
2023,1,1,5980,22:52,23:16,23:26,C3.1,3176.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_232058_512_0171.jpg,20230101_232058_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/01/20230101_232058_512_0171.jpg,C,2
2023,1,2,6020,05:22,05:29,05:37,C1.6,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_053146_512_0171.jpg,20230102_053146_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_053146_512_0171.jpg,C,2
2023,1,2,6030,06:09,06:21,06:26,C9.4,3176.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_061610_512_0171.jpg,20230102_061610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_061610_512_0171.jpg,C,2
2023,1,2,6050,09:44,09:56,10:07,C2.8,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_095846_512_0171.jpg,20230102_095846_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_095846_512_0171.jpg,C,2
2023,1,2,6080,11:41,11:52,12:08,C3.0,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_115722_512_0171.jpg,20230102_115722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_115722_512_0171.jpg,C,2
2023,1,2,6150,22:57,23:11,23:32,C3.2,3180.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_230458_512_0171.jpg,20230102_230458_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/02/20230102_230458_512_0171.jpg,C,2
2023,1,3,6160,01:03,01:10,01:18,C1.1,3176.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_011510_512_0171.jpg,20230103_011510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_011510_512_0171.jpg,C,2
2023,1,3,6180,04:51,04:58,05:02,C2.7,3177.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_050010_512_0171.jpg,20230103_050010_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_050010_512_0171.jpg,C,2
2023,1,3,6210,06:20,06:46,07:05,C3.2,,C,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_064510_512_0171.jpg,20230103_064510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_064510_512_0171.jpg,C,2
2023,1,3,6230,07:42,10:36,12:33,C4.0,,C,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_103010_512_0171.jpg,20230103_103010_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/03/20230103_103010_512_0171.jpg,C,2
2023,1,4,6360,07:18,07:31,07:52,C2.7,,C,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_072558_512_0171.jpg,20230104_072558_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_072558_512_0171.jpg,C,2
2023,1,4,6470,16:26,16:34,16:39,C2.6,,C,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_163522_512_0171.jpg,20230104_163522_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_163522_512_0171.jpg,C,2
2023,1,4,6490,18:14,18:29,18:34,C5.2,3177.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_182442_512_0171.jpg,20230104_182442_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_182442_512_0171.jpg,C,2
2023,1,4,6490,18:34,18:45,18:59,C8.4,3177.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_184422_512_0171.jpg,20230104_184422_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/04/20230104_184422_512_0171.jpg,C,2
2023,1,5,6540,02:42,02:49,02:57,C2.6,3177.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_024658_512_0171.jpg,20230105_024658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_024658_512_0171.jpg,C,2
2023,1,5,6550,03:43,03:52,04:00,C2.2,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_035622_512_0171.jpg,20230105_035622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_035622_512_0171.jpg,C,2
2023,1,5,6570,05:06,05:13,05:21,C2.6,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_051510_512_0171.jpg,20230105_051510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_051510_512_0171.jpg,C,2
2023,1,5,6640,07:42,09:14,09:48,C6.8,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_091510_512_0171.jpg,20230105_091510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_091510_512_0171.jpg,C,2
2023,1,5,6650,19:06,19:15,19:25,C1.7,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_191510_512_0171.jpg,20230105_191510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_191510_512_0171.jpg,C,2
2023,1,5,6670,22:11,22:22,22:32,C2.1,3181.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_222634_512_0171.jpg,20230105_222634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_222634_512_0171.jpg,C,2
2023,1,5,6680,22:47,22:57,23:06,C2.4,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_225722_512_0171.jpg,20230105_225722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/05/20230105_225722_512_0171.jpg,C,2
2023,1,6,6690,00:43,00:57,01:07,X1.2,3182.0,X,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_005534_512_0171.jpg,20230106_005534_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_005534_512_0171.jpg,X,5
2023,1,6,6730,03:24,03:34,03:44,C3.5,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_033710_512_0171.jpg,20230106_033710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_033710_512_0171.jpg,C,2
2023,1,6,6740,03:56,04:02,04:12,C1.8,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_040646_512_0171.jpg,20230106_040646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_040646_512_0171.jpg,C,2
2023,1,6,6820,11:58,12:05,12:20,C1.5,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_120634_512_0171.jpg,20230106_120634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_120634_512_0171.jpg,C,2
2023,1,6,6830,12:23,12:26,12:33,C1.8,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_122658_512_0171.jpg,20230106_122658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_122658_512_0171.jpg,C,2
2023,1,6,6870,14:50,14:55,15:01,C1.7,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_145622_512_0171.jpg,20230106_145622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_145622_512_0171.jpg,C,2
2023,1,6,6910,15:51,15:59,16:12,C1.8,,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_155634_512_0171.jpg,20230106_155634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_155634_512_0171.jpg,C,2
2023,1,6,6940,18:43,18:53,18:58,C6.2,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_185646_512_0171.jpg,20230106_185646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_185646_512_0171.jpg,C,2
2023,1,6,6960,20:21,20:27,20:31,C5.0,3183.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_202658_512_0171.jpg,20230106_202658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_202658_512_0171.jpg,C,2
2023,1,6,7010,23:17,23:23,23:29,C2.5,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_232646_512_0171.jpg,20230106_232646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/06/20230106_232646_512_0171.jpg,C,2
2023,1,7,7030,00:40,00:52,01:02,M1.6,3182.0,M,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_005634_512_0171.jpg,20230107_005634_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_005634_512_0171.jpg,M,3
2023,1,7,7070,04:56,05:01,05:06,C2.3,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_045610_512_0171.jpg,20230107_045610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_045610_512_0171.jpg,C,2
2023,1,7,7100,08:54,09:05,09:28,C2.2,3181.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_090722_512_0171.jpg,20230107_090722_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_090722_512_0171.jpg,C,2
2023,1,7,7110,09:28,09:32,09:40,C2.0,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_093658_512_0171.jpg,20230107_093658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_093658_512_0171.jpg,C,2
2023,1,7,7130,11:06,11:09,11:13,C6.9,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_110710_512_0171.jpg,20230107_110710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_110710_512_0171.jpg,C,2
2023,1,7,7200,16:29,16:54,17:08,C8.7,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_165622_512_0171.jpg,20230107_165622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_165622_512_0171.jpg,C,2
2023,1,7,7210,18:13,18:25,18:31,C4.5,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_182646_512_0171.jpg,20230107_182646_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_182646_512_0171.jpg,C,2
2023,1,7,7220,18:31,18:34,18:38,C5.1,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_183610_512_0171.jpg,20230107_183610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_183610_512_0171.jpg,C,2
2023,1,7,7240,20:44,20:51,20:52,C3.1,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_204710_512_0171.jpg,20230107_204710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_204710_512_0171.jpg,C,2
2023,1,7,7260,20:52,21:05,21:12,C4.7,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_210622_512_0171.jpg,20230107_210622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_210622_512_0171.jpg,C,2
2023,1,7,7280,22:01,22:05,22:19,C4.9,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_220710_512_0171.jpg,20230107_220710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_220710_512_0171.jpg,C,2
2023,1,7,7290,22:30,22:38,22:47,C3.6,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_223658_512_0171.jpg,20230107_223658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_223658_512_0171.jpg,C,2
2023,1,7,7300,23:27,23:32,23:37,C4.3,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_233610_512_0171.jpg,20230107_233610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_233610_512_0171.jpg,C,2
2023,1,7,7310,23:43,23:52,00:04,C3.8,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_235710_512_0171.jpg,20230107_235710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/07/20230107_235710_512_0171.jpg,C,2
2023,1,8,7320,02:20,02:29,02:41,C4.3,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_022622_512_0171.jpg,20230108_022622_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_022622_512_0171.jpg,C,2
2023,1,8,7330,02:52,03:08,03:17,C6.3,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_030710_512_0171.jpg,20230108_030710_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_030710_512_0171.jpg,C,2
2023,1,8,7350,03:17,03:31,03:37,C7.0,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_032658_512_0171.jpg,20230108_032658_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_032658_512_0171.jpg,C,2
2023,1,8,7360,03:37,03:44,03:49,C9.3,3182.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_034510_512_0171.jpg,20230108_034510_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_034510_512_0171.jpg,C,2
2023,1,8,7370,04:37,04:55,05:21,C8.0,3184.0,C,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_045610_512_0171.jpg,20230108_045610_512_0171.jpg,/content/drive/MyDrive/Data Skripsi/2023/01/08/20230108_045610_512_0171.jpg,C,2
